file,layer,priority,section
apps/api/src/modules/cms/domain/cms.events.ts,Domain · Events,Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/dto/create-banner.dto.ts,DTO (create),Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/dto/create-cms-page.dto.ts,DTO (create),Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/dto/query-banner.dto.ts,DTO (query),Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/dto/query-cms-page.dto.ts,DTO (query),Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/dto/update-cms-page.dto.ts,DTO (update),Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/events/cms.publisher.ts,Event Publisher,Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/jobs/banner-schedule.job.ts,Background Job,Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/policies/cms.policies.ts,Policies,Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/repositories/banner.repository.ts,Repository,Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/repositories/cms-page.repository.ts,Repository,Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/services/banner.service.ts,Application Service (use-case),Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/cms/services/cms-page.service.ts,Application Service (use-case),Wave 1 · S,03_api_modules_wave1
apps/api/src/modules/communication/README.md,Module README,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/__tests__/communication.e2e-spec.ts,Test · E2E,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/__tests__/conversation.service.spec.ts,Test · Unit/Integration,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/__tests__/tenant-isolation.spec.ts,Test · Tenant Isolation (CI GATE),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/communication.module.ts,Module Wiring,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/controllers/v1/conversations.controller.ts,HTTP Controller v1,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/controllers/v1/messages.controller.ts,HTTP Controller v1,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/controllers/v1/preferences.controller.ts,HTTP Controller v1,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/controllers/v1/templates.controller.ts,HTTP Controller v1,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/domain/communication.events.ts,Domain · Events,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/domain/conversation.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/domain/masked-call.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/domain/message.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/domain/notification-event.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/domain/notification-preference.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/domain/notification-template.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/create-conversation.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/create-masked-call.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/create-message.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/create-notification-event.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/create-notification-preference.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/create-notification-template.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/query-conversation.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/query-masked-call.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/query-message.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/query-notification-event.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/query-notification-preference.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/query-notification-template.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/dto/update-conversation.dto.ts,DTO (update),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/events/communication.publisher.ts,Event Publisher,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/events/handlers/all-domain-events-fanout.handler.ts,Event Handler,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/jobs/digest-batching.job.ts,Background Job,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/jobs/quiet-hours-scheduler.job.ts,Background Job,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/policies/communication.policies.ts,Policies,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/repositories/conversation.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/repositories/masked-call.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/repositories/message.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/repositories/notification-event.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/repositories/notification-preference.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/repositories/notification-template.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/services/conversation.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/services/masked-call.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/services/message.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/services/notification-event.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/communication/services/notification-template.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/README.md,Module README,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/__tests__/dispute.service.spec.ts,Test · Unit/Integration,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/__tests__/disputes.e2e-spec.ts,Test · E2E,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/__tests__/tenant-isolation.spec.ts,Test · Tenant Isolation (CI GATE),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/controllers/v1/disputes.controller.ts,HTTP Controller v1,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/controllers/v1/returns.controller.ts,HTTP Controller v1,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/disputes.module.ts,Module Wiring,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/domain/dispute-message.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/domain/dispute.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/domain/dispute.state.ts,Domain · State Machine,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/domain/disputes.events.ts,Domain · Events,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/domain/return.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/domain/return.state.ts,Domain · State Machine,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/dto/create-dispute-message.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/dto/create-dispute.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/dto/create-return.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/dto/query-dispute-message.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/dto/query-dispute.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/dto/query-return.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/dto/update-dispute.dto.ts,DTO (update),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/events/disputes.publisher.ts,Event Publisher,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/events/handlers/order-delivered.handler.ts,Event Handler,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/jobs/seller-response-timeout.job.ts,Background Job,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/jobs/sla-escalation.job.ts,Background Job,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/policies/disputes.policies.ts,Policies,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/repositories/dispute-message.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/repositories/dispute.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/repositories/return.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/services/dispute-message.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/services/dispute.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/disputes/services/return.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/README.md,Module README,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/__tests__/education.e2e-spec.ts,Test · E2E,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/__tests__/instructor.service.spec.ts,Test · Unit/Integration,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/__tests__/tenant-isolation.spec.ts,Test · Tenant Isolation (CI GATE),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/controllers/v1/courses.controller.ts,HTTP Controller v1,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/controllers/v1/enrollments.controller.ts,HTTP Controller v1,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/controllers/v1/lessons.controller.ts,HTTP Controller v1,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/domain/course-lesson.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/domain/course.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/domain/course.state.ts,Domain · State Machine,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/domain/education.events.ts,Domain · Events,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/domain/enrollment.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/domain/instructor.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/domain/lesson-progress.entity.ts,Domain · Entity,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/create-course-lesson.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/create-course.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/create-enrollment.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/create-instructor.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/create-lesson-progress.dto.ts,DTO (create),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/query-course-lesson.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/query-course.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/query-enrollment.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/query-instructor.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/query-lesson-progress.dto.ts,DTO (query),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/dto/update-instructor.dto.ts,DTO (update),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/education.module.ts,Module Wiring,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/events/education.publisher.ts,Event Publisher,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/events/handlers/payment-succeeded.handler.ts,Event Handler,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/jobs/completion-certificates.job.ts,Background Job,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/jobs/instructor-royalties.job.ts,Background Job,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/policies/education.policies.ts,Policies,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/repositories/course-lesson.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/repositories/course.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/repositories/enrollment.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/repositories/instructor.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/repositories/lesson-progress.repository.ts,Repository,Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/services/course-lesson.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/services/course.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/services/enrollment.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/services/instructor.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/education/services/lesson-progress.service.ts,Application Service (use-case),Wave 1 · M,03_api_modules_wave1
apps/api/src/modules/identity/README.md,Module README,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/__tests__/identity.e2e-spec.ts,Test · E2E,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/__tests__/tenant-isolation.spec.ts,Test · Tenant Isolation (CI GATE),Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/__tests__/user.service.spec.ts,Test · Unit/Integration,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/controllers/v1/addresses.controller.ts,HTTP Controller v1,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/controllers/v1/auth.controller.ts,HTTP Controller v1,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/controllers/v1/bank-accounts.controller.ts,HTTP Controller v1,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/controllers/v1/consents.controller.ts,HTTP Controller v1,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/controllers/v1/kyc.controller.ts,HTTP Controller v1,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/controllers/v1/roles.controller.ts,HTTP Controller v1,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/controllers/v1/users.controller.ts,HTTP Controller v1,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/domain/address.entity.ts,Domain · Entity,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/domain/bank-account.entity.ts,Domain · Entity,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/domain/consent.entity.ts,Domain · Entity,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/domain/data-subject-request.entity.ts,Domain · Entity,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/domain/device.entity.ts,Domain · Entity,Wave 1 · L,03_api_modules_wave1
apps/api/src/modules/identity/domain/identity.events.ts,Domain · Events,Wave 1 · L,03_api_modules_wave1
